42,49,39,44,33,38,34,18,28,27,26,18,26,20,17,16,16,25,15,19,14,15,9,12,14,15,18,7,6,11,5,10,8,9,6,12,5,5,6,4,7,4,12,6,3,4,4,2,2,3,3,5,1,6,3,5,6,2,2,4,0,4,2,0,1,1,2,1,0,1,1,2,1,2,2,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1, 
34,35,31,28,36,29,33,23,22,19,30,16,39,21,25,18,26,16,20,15,17,16,16,21,15,10,13,8,8,9,4,4,6,7,8,14,10,9,8,3,5,4,6,8,7,4,6,1,7,1,2,1,1,3,2,3,4,1,4,4,3,0,2,1,1,8,4,2,0,3,3,3,3,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,2,1,0,0,1,0,0,0, 
36,46,37,29,39,27,39,33,26,20,30,23,21,23,26,23,19,8,15,13,19,16,14,10,15,9,10,11,10,13,10,10,13,8,12,0,7,5,6,6,7,3,3,3,5,3,7,5,2,4,6,2,2,4,3,4,5,1,1,2,3,5,0,3,0,2,1,0,0,1,1,2,1,2,1,0,2,2,2,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0, 
42,27,39,41,19,39,20,38,34,29,21,30,19,27,21,18,20,13,17,23,11,22,18,15,15,10,11,9,14,6,9,5,6,9,8,7,6,5,4,6,5,3,2,6,9,8,4,3,4,3,3,0,2,5,1,3,0,1,3,1,4,2,0,3,2,2,2,4,1,1,0,0,2,2,3,1,0,1,1,1,0,2,0,1,0,2,1,0,0,0,0,0,0,0,1,1,2,2, 
46,35,34,34,34,29,27,30,28,23,25,21,23,28,17,13,20,15,17,16,8,15,11,20,15,15,17,9,13,5,11,9,8,10,8,11,10,5,9,10,6,6,4,6,8,7,5,5,2,3,8,0,2,7,1,4,2,2,4,2,2,2,7,5,0,2,2,2,0,2,1,1,0,0,1,1,0,1,1,0,0,2,2,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0, 
37,41,31,31,31,29,31,29,25,20,22,25,14,19,19,16,19,14,20,16,14,15,15,11,10,9,12,9,7,3,7,7,7,5,10,8,11,6,7,5,8,5,1,9,5,2,5,9,7,5,1,1,4,3,4,3,1,5,1,1,3,0,4,2,0,3,1,2,0,1,0,2,0,2,1,0,0,1,0,1,0,0,2,0,0,2,0,1,2,1,1,0,0,1,0,0,0,1, 
32,26,24,17,25,23,18,19,21,16,20,22,14,13,9,10,13,12,8,9,5,4,9,9,3,4,4,5,4,5,7,5,3,0,6,8,3,1,2,7,2,2,3,0,1,1,1,1,4,0,3,4,4,0,1,5,2,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0, 
7,11,9,13,14,5,4,10,2,6,4,5,5,2,5,3,1,5,5,1,3,2,2,4,3,1,1,1,2,1,0,0,0,0,1,1,0,0,0,0,2,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
2,0,3,4,0,1,1,1,3,0,2,0,0,1,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, 
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
992,965,876,871,854,735,734,663,683,604,600,582,524,514,452,469,415,406,409,374,378,344,319,319,282,272,301,266,248,228,189,197,181,193,185,150,160,162,142,130,143,107,100,115,124,99,113,99,102,73,94,63,62,73,56,83,74,48,52,49,58,46,49,54,33,50,43,25,27,31,23,32,26,27,34,26,23,12,27,22,13,20,9,13,12,16,17,9,11,12,9,7,6,9,10,5,7,9,
